,PlayerId,BaseProbability,OPLAYER_ID_SS,OPLAYER_FULL_NAME,TotalAttempts,TotalMakes,PaddedProbabilities,ScaledAttempts,CombinedEstimate
30,1dc46dbf-1a6f-4a01-b6c2-c818eac041c7,0.4001834472193616,1dc46dbf-1a6f-4a01-b6c2-c818eac041c7,Brandon Ingram,397,163,0.3748910200523104,0.5136186770428015,0.38788168303305265
31,1e2d49c4-8730-4914-a792-7685650ac8f8,0.3412316502791875,1e2d49c4-8730-4914-a792-7685650ac8f8,Dean Wade,4,2,0.356763925729443,0.0038910505836575876,0.35670348885998676
32,1ea3f2da-0c6b-4b09-8cbb-d760d54f2556,0.3121376562520882,1ea3f2da-0c6b-4b09-8cbb-d760d54f2556,Kevin Hervey,20,3,0.35064935064935066,0.02464332036316472,0.34970029462659064
33,1ed15fa4-f0e3-4abb-aed0-e70962d3046e,0.33408463457504667,1ed15fa4-f0e3-4abb-aed0-e70962d3046e,Mychal Mulder,52,16,0.35286783042394015,0.06614785992217899,0.3516253622160367
34,1f09d4a3-1991-47f1-a00b-2254a91d0c6e,0.33983478326772487,1f09d4a3-1991-47f1-a00b-2254a91d0c6e,Louis King,11,4,0.35611038107752957,0.012970168612191958,0.35589928382967223
35,1febfd0a-38da-4f23-bd31-f3f17430c422,0.30278056908954043,1febfd0a-38da-4f23-bd31-f3f17430c422,DeAndre' Bembry,65,15,0.3460122699386503,0.08300907911802853,0.3424236462624596
36,2012cb09-52c9-4f61-a273-f1b86a12b9ef,0.34939010125555064,2012cb09-52c9-4f61-a273-f1b86a12b9ef,Dario Saric,229,83,0.3575076608784474,0.29571984435797666,0.3551071374101977
37,20b931df-e58e-42ac-aa5a-9ce1f899c5cb,0.33643794053921416,20b931df-e58e-42ac-aa5a-9ce1f899c5cb,Jarrod Uthoff,9,3,0.3557312252964427,0.010376134889753566,0.3555310355713353
38,21156095-81be-4153-84f8-e93977e50b51,0.3366884284836412,21156095-81be-4153-84f8-e93977e50b51,Jaxson Hayes,4,1,0.35543766578249336,0.0038910505836575876,0.3553647115517585
39,237bbf24-352f-4a6f-8428-3d2f0d0a42d4,0.34241590798887933,237bbf24-352f-4a6f-8428-3d2f0d0a42d4,Khyri Thomas,14,5,0.35602094240837695,0.016861219195849545,0.3557915449408627
40,23d39d4a-f3dd-4693-b8f6-807d2f6551b8,0.3265891671221909,23d39d4a-f3dd-4693-b8f6-807d2f6551b8,RJ Barrett,197,63,0.3484688489968321,0.25421530479896237,0.34290669900016585
41,249378c8-169f-4165-af0b-b11ca7dab48f,0.33424414432735033,249378c8-169f-4165-af0b-b11ca7dab48f,Nigel Williams-Goss,7,2,0.35535006605019814,0.007782101167315174,0.3551858176321215
42,2554ef82-fa57-47a9-814c-32ad9e664e61,0.3647298914543133,2554ef82-fa57-47a9-814c-32ad9e664e61,Dillon Brooks,414,151,0.359106529209622,0.5356679636835279,0.3621187842122906
43,2586c843-76ad-4083-960b-1c7ff3e67acb,0.32580327394869946,2586c843-76ad-4083-960b-1c7ff3e67acb,Ignas Brazdeikis,9,1,0.3530961791831357,0.010376134889753566,0.35281298431688995
44,267de25c-42a5-403a-9fde-0be582ac053b,0.3371842527485764,267de25c-42a5-403a-9fde-0be582ac053b,Max Strus,1,0,0.355525965379494,0.0,0.355525965379494
45,293b161e-efeb-4321-80f7-2e9f76dd5186,0.2863150344347627,293b161e-efeb-4321-80f7-2e9f76dd5186,Theo Pinson,80,15,0.3397590361445783,0.10246433203631647,0.3342829322080343
46,297a0fda-0a03-4003-bf39-aa92b7a730ff,0.36439162354660365,297a0fda-0a03-4003-bf39-aa92b7a730ff,Derrick White,220,84,0.3618556701030928,0.2840466926070039,0.3625759992913274
47,2ac853c4-6186-4283-bf23-91ef69ccb423,0.3442243842466965,2ac853c4-6186-4283-bf23-91ef69ccb423,Josh Hart,356,123,0.352622061482821,0.4604409857328145,0.3487554266983538
48,2c149b55-362f-449d-9fa2-6fd6b1403b69,0.3424418266599995,2c149b55-362f-449d-9fa2-6fd6b1403b69,Taurean Prince,433,148,0.3508030431107354,0.5603112840466926,0.3461181591850312
49,2c344455-0296-4ba1-b420-c6ea7f3aac8c,0.3338543807726566,2c344455-0296-4ba1-b420-c6ea7f3aac8c,Brian Bowen II,2,0,0.3550531914893617,0.0012970168612191958,0.3550256962744243
50,2c55b7a7-23c6-453c-a8f3-1fd941ff4964,0.3344615209258549,2c55b7a7-23c6-453c-a8f3-1fd941ff4964,Admiral Schofield,61,20,0.35388409371146734,0.07782101167315175,0.3523726094479956
51,2cc0eada-212f-4c12-bb6d-b075f491b125,0.3352458758687754,2cc0eada-212f-4c12-bb6d-b075f491b125,Josh Magette,4,1,0.35543766578249336,0.0038910505836575876,0.3553590985065645
52,2df953a3-ed9c-4fca-84a3-e416479cbdf2,0.34276456303529623,2df953a3-ed9c-4fca-84a3-e416479cbdf2,Adam Mokoka,15,6,0.3568627450980392,0.018158236057068743,0.35660674698016837
53,2fc1c914-fcf6-41ef-ab8f-a3a4a10175cd,0.3375941197279898,2fc1c914-fcf6-41ef-ab8f-a3a4a10175cd,Marial Shayok,6,2,0.3558201058201058,0.00648508430609598,0.3557019087637367
54,2fde4691-ead9-44c7-a691-c5c386ec7298,0.33733953418548107,2fde4691-ead9-44c7-a691-c5c386ec7298,Talen Horton-Tucker,18,6,0.35546875,0.02204928664072633,0.3550690137239341
55,308c6ab0-854b-480d-80c1-b1475711c20b,0.34771978976501977,308c6ab0-854b-480d-80c1-b1475711c20b,Justin Robinson,5,3,0.3576158940397351,0.005188067444876783,0.35756455238331636
56,330616b8-1619-4685-93e8-26ce79ee94df,0.32153513255786237,330616b8-1619-4685-93e8-26ce79ee94df,Jarrett Allen,6,0,0.3531746031746032,0.00648508430609598,0.35296941854025343
57,33d595d2-295a-4291-a01b-c947b399ffc6,0.3177209332998315,33d595d2-295a-4291-a01b-c947b399ffc6,Jordan Poole,274,83,0.341796875,0.35408560311284043,0.33327193066258626
58,36893e01-9041-4b6c-bf02-152f287b51d2,0.32723813092371246,36893e01-9041-4b6c-bf02-152f287b51d2,Devon Hall,17,4,0.3533246414602347,0.020752269779507133,0.35278328715597485
59,36e19f90-5d92-46f7-91ee-ea02862d42b0,0.3484147108656551,36e19f90-5d92-46f7-91ee-ea02862d42b0,Kendrick Nunn,436,152,0.35328836424957843,0.5642023346303502,0.35053863763218984
60,370d6957-0b6e-490c-a4c0-73650617fd7b,0.3272264743417852,370d6957-0b6e-490c-a4c0-73650617fd7b,Isaiah Hartenstein,5,0,0.3536423841059603,0.005188067444876783,0.35350533658448596
61,39109a9f-6683-4aab-984e-34e0bbf6309b,0.33398288119141245,39109a9f-6683-4aab-984e-34e0bbf6309b,Ben Simmons,7,2,0.35535006605019814,0.007782101167315174,0.3551837844559663
62,391b7ded-c45a-4a6a-ab8f-ee633f79725f,0.3392764886884263,391b7ded-c45a-4a6a-ab8f-ee633f79725f,Shamorie Ponds,2,1,0.35638297872340424,0.0012970168612191958,0.3563607913173926
63,391ec046-79ae-4aed-beb6-e86591ca9736,0.34650476731207935,391ec046-79ae-4aed-beb6-e86591ca9736,Darius Bazley,163,60,0.35815991237677985,0.21011673151750973,0.3557109713904225
64,392abeca-e461-496f-8ba3-f48709bf7009,0.3246687584069032,392abeca-e461-496f-8ba3-f48709bf7009,Brandon Goodwin,88,27,0.35083532219570407,0.11284046692607004,0.347882674919925
65,3c04c0ff-c2c1-407f-954b-4021a383ea6d,0.34169269112840145,3c04c0ff-c2c1-407f-954b-4021a383ea6d,Carsen Edwards,78,26,0.3538647342995169,0.09987029831387809,0.35264910871692823
66,3daf015b-cb3d-4ab3-b9cc-b37eba0f4564,0.3416477056084313,3daf015b-cb3d-4ab3-b9cc-b37eba0f4564,BJ Johnson,10,4,0.35657894736842105,0.011673151750972761,0.35640465271752625
67,3ebb6711-5a0a-4810-922a-9ac3826ad193,0.33556200644423495,3ebb6711-5a0a-4810-922a-9ac3826ad193,Pascal Siakam,418,141,0.3493150684931507,0.5408560311284046,0.34187664193751144
68,3f8dbaed-6ff0-413e-9d91-71ad1dcfe7aa,0.3325768755309191,3f8dbaed-6ff0-413e-9d91-71ad1dcfe7aa,Sterling Brown,138,45,0.35135135135135137,0.17769130998702984,0.3480152901484989
69,3faa3c12-2b75-4d8b-b0dc-bc6906b6b367,0.288460483225117,3faa3c12-2b75-4d8b-b0dc-bc6906b6b367,Bruno Fernando,37,5,0.34561626429479037,0.046692607003891044,0.3429475118713037
70,4057e302-9bf9-40b4-8c15-a8fa6d1e3119,0.3357238128774821,4057e302-9bf9-40b4-8c15-a8fa6d1e3119,KZ Okpala,1,0,0.355525965379494,0.0,0.355525965379494
71,412a8746-05bd-487e-986d-b8cf8144e20a,0.3249066544171687,412a8746-05bd-487e-986d-b8cf8144e20a,Naz Mitrou-Long,12,2,0.3530183727034121,0.014267185473411154,0.352617297604646
72,4140415b-0de0-4fe1-8ec0-45ff2ba24094,0.3763964073487212,4140415b-0de0-4fe1-8ec0-45ff2ba24094,Malik Beasley,276,107,0.3645224171539961,0.35667963683527887,0.3687576276644363
